layout,channel,x,y,z
GSN-HydroCel-256,E118,-0.010821091942489147,-0.08653052896261215,0.04096417874097824
GSN-HydroCel-256,E119,0.0,-0.08009956032037735,0.052870720624923706
GSN-HydroCel-256,E120,-0.046586763113737106,-0.07146976888179779,-0.07453706115484238
GSN-HydroCel-256,E121,-0.041618023067712784,-0.07732845842838287,-0.05784817412495613
GSN-HydroCel-256,E122,-0.035858526825904846,-0.08506820350885391,-0.04001711308956146
GSN-HydroCel-256,E123,-0.029966777190566063,-0.09358405321836472,-0.01939673162996769
GSN-HydroCel-256,E124,-0.021793443709611893,-0.09611360728740692,-0.006311280652880669
GSN-HydroCel-256,E125,-0.010065777227282524,-0.09618686884641647,0.009450538083910942
GSN-HydroCel-256,E126,0.0,-0.09139067679643631,0.02521057426929474
GSN-HydroCel-256,E127,0.010821091942489147,-0.08653052896261215,0.04096417874097824
GSN-HydroCel-256,E128,0.01714365743100643,-0.07561559230089188,0.056362494826316833
GSN-HydroCel-256,E129,0.021270960569381714,-0.062285229563713074,0.07042866945266724
GSN-HydroCel-256,E130,0.02272021397948265,-0.04829151928424835,0.08188905566930771
GSN-HydroCel-256,E131,0.022139424458146095,-0.029282936826348305,0.08834713697433472
GSN-HydroCel-256,E132,0.019744889810681343,-0.006038357503712177,0.09195136278867722
GSN-HydroCel-256,E133,-0.034214358776807785,-0.08486813306808472,-0.0675777718424797
GSN-HydroCel-256,E134,-0.026879295706748962,-0.08856343477964401,-0.054978180676698685
GSN-HydroCel-256,E135,-0.020115813240408897,-0.09465346485376358,-0.03415139764547348
GSN-HydroCel-256,E136,-0.00909594539552927,-0.09530464559793472,-0.021882737055420876
GSN-HydroCel-256,E137,0.0,-0.09488798677921295,-0.008773625828325748
GSN-HydroCel-256,E138,0.010065777227282524,-0.09618686884641647,0.009450538083910942
GSN-HydroCel-256,E139,0.019254380837082863,-0.09141135960817337,0.02594945579767227
GSN-HydroCel-256,E140,0.03210106119513512,-0.08070807158946991,0.04177740216255188
GSN-HydroCel-256,E141,0.03714365139603615,-0.06610080599784851,0.05580407381057739
GSN-HydroCel-256,E142,0.0399741530418396,-0.051853079348802567,0.06973591446876526
GSN-HydroCel-256,E143,0.040831029415130615,-0.035122618079185486,0.07873930037021637
GSN-HydroCel-256,E144,0.03686172142624855,-0.01134189311414957,0.08500475436449051
GSN-HydroCel-256,E145,-0.018663393333554268,-0.09127435833215714,-0.06730405986309052
GSN-HydroCel-256,E146,-0.010504215955734253,-0.0943765938282013,-0.05398320406675339
GSN-HydroCel-256,E147,0.0,-0.09387765824794769,-0.03803339973092079
GSN-HydroCel-256,E148,0.00909594539552927,-0.09530464559793472,-0.021882737055420876
GSN-HydroCel-256,E149,0.021793443709611893,-0.09611360728740692,-0.006311280652880669
GSN-HydroCel-256,E150,0.031016694381833076,-0.09044261276721954,0.008105325512588024
GSN-HydroCel-256,E151,0.042477574199438095,-0.08031506836414337,0.023604020476341248
GSN-HydroCel-256,E152,0.05056765675544739,-0.06681375205516815,0.03881841152906418
GSN-HydroCel-256,E153,0.05474802106618881,-0.05406823754310608,0.05446470528841019
GSN-HydroCel-256,E154,0.055958207696676254,-0.03807299584150314,0.06455394625663757
GSN-HydroCel-256,E155,0.053492892533540726,-0.015962278470396996,0.07398151606321335
GSN-HydroCel-256,E156,0.010504215955734253,-0.0943765938282013,-0.05398320406675339
GSN-HydroCel-256,E157,0.020115813240408897,-0.09465346485376358,-0.03415139764547348
GSN-HydroCel-256,E158,0.029966777190566063,-0.09358405321836472,-0.01939673162996769
GSN-HydroCel-256,E159,0.04094536602497101,-0.08525549620389938,-0.010345036163926125
GSN-HydroCel-256,E160,0.05184337869286537,-0.07497688382863998,0.004615733399987221
GSN-HydroCel-256,E161,0.059083905071020126,-0.06462877988815308,0.02012452483177185
GSN-HydroCel-256,E162,0.06422816216945648,-0.05106331408023834,0.03437957540154457
GSN-HydroCel-256,E163,0.06800146400928497,-0.03756259009242058,0.048447135835886
GSN-HydroCel-256,E164,0.06746888160705566,-0.019256260246038437,0.05870792642235756
GSN-HydroCel-256,E165,0.018663393333554268,-0.09127435833215714,-0.06730405986309052
GSN-HydroCel-256,E166,0.026879295706748962,-0.08856343477964401,-0.054978180676698685
GSN-HydroCel-256,E167,0.035858526825904846,-0.08506820350885391,-0.04001711308956146
GSN-HydroCel-256,E168,0.05219707638025284,-0.07390637695789337,-0.02845892123878002
GSN-HydroCel-256,E169,0.05923902243375778,-0.06679365783929825,-0.013890063390135765
GSN-HydroCel-256,E170,0.06608466804027557,-0.05678301677107811,0.0010130914160981774
GSN-HydroCel-256,E171,0.07080097496509552,-0.04663863405585289,0.015023332089185715
GSN-HydroCel-256,E172,0.07386747002601624,-0.034578945487737656,0.029295606538653374
GSN-HydroCel-256,E173,0.07488254457712173,-0.022881275042891502,0.04259923845529556
GSN-HydroCel-256,E174,0.034214358776807785,-0.08486813306808472,-0.0675777718424797
GSN-HydroCel-256,E175,0.041618023067712784,-0.07732845842838287,-0.05784817412495613
GSN-HydroCel-256,E176,0.05031651258468628,-0.07252632081508636,-0.04277564585208893
GSN-HydroCel-256,E177,0.06250806152820587,-0.05952422320842743,-0.03226380795240402
GSN-HydroCel-256,E178,0.06920105963945389,-0.049664054065942764,-0.018690815195441246
GSN-HydroCel-256,E179,0.07446064054965973,-0.03663165867328644,-0.005091393366456032
GSN-HydroCel-256,E180,0.07714294642210007,-0.027042334899306297,0.010892465710639954
GSN-HydroCel-256,E181,0.0797828882932663,-0.014878208748996258,0.027396531775593758
GSN-HydroCel-256,E182,0.07531038671731949,-0.005626746453344822,0.04553060978651047
GSN-HydroCel-256,E183,0.06635402888059616,0.0005943522555753589,0.061770666390657425
GSN-HydroCel-256,E184,0.05260363966226578,0.005947581492364407,0.07412683218717575
GSN-HydroCel-256,E185,0.035018280148506165,0.010605386458337307,0.08388830721378326
GSN-HydroCel-256,E186,0.011417721398174763,0.014984428882598877,0.09106379747390747
GSN-HydroCel-256,E187,0.046586763113737106,-0.07146976888179779,-0.07453706115484238
GSN-HydroCel-256,E188,0.05332915857434273,-0.06386812031269073,-0.06104772165417671
GSN-HydroCel-256,E189,0.0603584349155426,-0.055543821305036545,-0.04631809517741203
GSN-HydroCel-256,E190,0.06962613016366959,-0.04406066983938217,-0.035132020711898804
GSN-HydroCel-256,E191,0.07304870337247849,-0.034618645906448364,-0.021614762023091316
GSN-HydroCel-256,E192,0.07689279317855835,-0.018227627500891685,-0.009178505279123783
GSN-HydroCel-256,E193,0.07908459007740021,-0.007445440161973238,0.008334592916071415
GSN-HydroCel-256,E194,0.07984960079193115,0.003970498684793711,0.027575906366109848
GSN-HydroCel-256,E195,0.07291506230831146,0.013301453553140163,0.04557446390390396
GSN-HydroCel-256,E196,0.0605221688747406,0.019225671887397766,0.061756011098623276
GSN-HydroCel-256,E197,0.045945193618535995,0.025463303551077843,0.07433046400547028
GSN-HydroCel-256,E198,0.022724667564034462,0.028843704611063004,0.08471895754337311
GSN-HydroCel-256,E199,0.055790312588214874,-0.05745210498571396,-0.076705202460289
GSN-HydroCel-256,E200,0.061806004494428635,-0.04575938358902931,-0.06430795043706894
GSN-HydroCel-256,E201,0.06715457886457443,-0.03977368772029877,-0.04967008903622627
GSN-HydroCel-256,E202,0.07857625931501389,0.0007147274445742369,-0.009601501747965813
GSN-HydroCel-256,E203,0.0788893774151802,0.011952776461839676,0.009635158814489841
GSN-HydroCel-256,E204,0.0754743218421936,0.022788619622588158,0.02789604850113392
GSN-HydroCel-256,E205,0.0679648369550705,0.0313054583966732,0.04719972983002663
GSN-HydroCel-256,E206,0.05285646766424179,0.037639010697603226,0.06262912601232529
GSN-HydroCel-256,E207,0.03310979902744293,0.043644994497299194,0.07595246285200119
GSN-HydroCel-256,E208,0.06305727362632751,-0.037861745804548264,-0.08123559504747391
GSN-HydroCel-256,E209,0.06672574579715729,-0.028197087347507477,-0.06679157167673111
GSN-HydroCel-256,E210,0.0766666904091835,0.010423041880130768,-0.024457043036818504
GSN-HydroCel-256,E211,0.0769231766462326,0.02042447403073311,-0.007991583086550236
GSN-HydroCel-256,E212,0.07586652785539627,0.03262988105416298,0.010336324572563171
GSN-HydroCel-256,E213,0.07029116153717041,0.04190777242183685,0.028893399983644485
GSN-HydroCel-256,E214,0.05953887477517128,0.04889329522848129,0.04808779060840607
GSN-HydroCel-256,E215,0.04452969506382942,0.05537602677941322,0.06224672123789787
GSN-HydroCel-256,E216,0.06757094711065292,-0.018454816192388535,-0.0860641673207283
GSN-HydroCel-256,E217,0.07056260108947754,-0.004869055934250355,-0.07275261729955673
GSN-HydroCel-256,E218,0.074506476521492,0.007235971745103598,-0.05900213122367859
GSN-HydroCel-256,E219,0.07615657895803452,0.01722879149019718,-0.04139409959316254
GSN-HydroCel-256,E220,0.07465020567178726,0.03022475354373455,-0.024939730763435364
GSN-HydroCel-256,E221,0.07242435961961746,0.04327516257762909,-0.006051226984709501
GSN-HydroCel-256,E222,0.06905187666416168,0.052974067628383636,0.012942406348884106
GSN-HydroCel-256,E223,0.061076920479536057,0.0605134554207325,0.032629188150167465
GSN-HydroCel-256,E224,0.05053241550922394,0.06351234018802643,0.04730020463466644
GSN-HydroCel-256,E225,0.07549699395895004,0.03215105086565018,-0.04360559955239296
GSN-HydroCel-256,E226,0.07170498371124268,0.047528382390737534,-0.047240711748600006
GSN-HydroCel-256,E227,0.07479919493198395,0.025010311976075172,-0.06206467002630234
GSN-HydroCel-256,E228,0.07305939495563507,0.013437568210065365,-0.07770363986492157
GSN-HydroCel-256,E229,0.06791920214891434,-0.0014012419851496816,-0.09056971967220306
GSN-HydroCel-256,E230,0.06673683226108551,0.059304554015398026,-0.0577382929623127
GSN-HydroCel-256,E231,0.07151807844638824,0.04106762260198593,-0.06819786876440048
GSN-HydroCel-256,E232,0.07240545004606247,0.03164272382855415,-0.08357638865709305
GSN-HydroCel-256,E233,0.07019088417291641,0.016501491889357567,-0.09673696756362915
GSN-HydroCel-256,E234,0.05828195810317993,0.07153946161270142,-0.06481409817934036
GSN-HydroCel-256,E235,0.06592261791229248,0.055837735533714294,-0.07580159604549408
GSN-HydroCel-256,E236,0.0668337419629097,0.04577690362930298,-0.08939734846353531
GSN-HydroCel-256,E237,0.06514156609773636,0.033038124442100525,-0.1029234230518341
GSN-HydroCel-256,E238,0.04644203931093216,0.08144358545541763,-0.0671427994966507
GSN-HydroCel-256,E239,0.057549018412828445,0.06355975568294525,-0.08563127368688583
GSN-HydroCel-256,E240,0.0598275363445282,0.05316413938999176,-0.09714779257774353
GSN-HydroCel-256,E241,-0.04644203931093216,0.08144358545541763,-0.0671427994966507
GSN-HydroCel-256,E242,-0.057549018412828445,0.06355975568294525,-0.08563127368688583
GSN-HydroCel-256,E243,-0.0598275363445282,0.05316413938999176,-0.09714779257774353
GSN-HydroCel-256,E244,-0.05828195810317993,0.07153946161270142,-0.06481409817934036
GSN-HydroCel-256,E245,-0.06592261791229248,0.055837735533714294,-0.07580159604549408
GSN-HydroCel-256,E246,-0.0668337419629097,0.04577690362930298,-0.08939734846353531
GSN-HydroCel-256,E247,-0.06514156609773636,0.033038124442100525,-0.1029234230518341
GSN-HydroCel-256,E248,-0.06673683226108551,0.059304554015398026,-0.0577382929623127
GSN-HydroCel-256,E249,-0.07151807844638824,0.04106762260198593,-0.06819786876440048
GSN-HydroCel-256,E250,-0.07240545004606247,0.03164272382855415,-0.08357638865709305
GSN-HydroCel-256,E251,-0.07019088417291641,0.016501491889357567,-0.09673696756362915
GSN-HydroCel-256,E252,-0.07170498371124268,0.047528382390737534,-0.047240711748600006
GSN-HydroCel-256,E253,-0.07549699395895004,0.03215105086565018,-0.04360559955239296
GSN-HydroCel-256,E254,-0.07479919493198395,0.025010311976075172,-0.06206467002630234
GSN-HydroCel-256,E255,-0.07305939495563507,0.013437568210065365,-0.07770363986492157
GSN-HydroCel-256,E256,-0.06791920214891434,-0.0014012419851496816,-0.09056971967220306
GSN-HydroCel-257,E1,0.0688694566488266,0.05324218049645424,-0.02166922204196453
GSN-HydroCel-257,E2,0.06414024531841278,0.0633498877286911,-0.0013852569973096251
GSN-HydroCel-257,E3,0.05637820065021515,0.07130017876625061,0.017715146765112877
GSN-HydroCel-257,E4,0.047589074820280075,0.07689155638217926,0.03610590472817421
GSN-HydroCel-257,E5,0.03580480068922043,0.07396959513425827,0.05449894443154335
GSN-HydroCel-257,E6,0.02228419855237007,0.06391698867082596,0.06887874752283096
GSN-HydroCel-257,E7,0.011759351938962936,0.05161130800843239,0.08045826107263565
GSN-HydroCel-257,E8,0.0,0.03557194396853447,0.0865648165345192
GSN-HydroCel-257,E9,-0.011409180238842964,0.014973219484090805,0.0909956842660904
GSN-HydroCel-257,E10,0.058759864419698715,0.07303531467914581,-0.014987464062869549
GSN-HydroCel-257,E11,0.050213489681482315,0.08282103389501572,0.004015603568404913
GSN-HydroCel-257,E12,0.03837510198354721,0.08938399702310562,0.024883881211280823
GSN-HydroCel-257,E13,0.025793634355068207,0.08881590515375137,0.04343587905168533
GSN-HydroCel-257,E14,0.01220102421939373,0.08027981966733932,0.05996064096689224
GSN-HydroCel-257,E15,0.0,0.06738151609897614,0.0720311850309372
GSN-HydroCel-257,E16,-0.011759351938962936,0.05161130800843239,0.08045826107263565
GSN-HydroCel-257,E17,-0.02270766906440258,0.02882212959229946,0.08465558290481567
GSN-HydroCel-257,E18,0.04020934924483299,0.09303884208202362,-0.008813455700874329
GSN-HydroCel-257,E19,0.02836829237639904,0.09906268864870071,0.008429056964814663
GSN-HydroCel-257,E20,0.014061585068702698,0.09954403340816498,0.028172334656119347
GSN-HydroCel-257,E21,0.0,0.0930170789361,0.046079181134700775
GSN-HydroCel-257,E22,-0.01220102421939373,0.08027981966733932,0.05996064096689224
GSN-HydroCel-257,E23,-0.02228419855237007,0.06391698867082596,0.06887874752283096
GSN-HydroCel-257,E24,-0.03308502957224846,0.04361234977841377,0.07589564472436905
GSN-HydroCel-257,E25,0.013803803361952305,0.10537617653608322,-0.006047689355909824
GSN-HydroCel-257,E26,0.0,0.1057436540722847,0.009945480152964592
GSN-HydroCel-257,E27,-0.014061585068702698,0.09954403340816498,0.028172334656119347
GSN-HydroCel-257,E28,-0.025793634355068207,0.08881590515375137,0.04343587905168533
GSN-HydroCel-257,E29,-0.03580480068922043,0.07396959513425827,0.05449894443154335
GSN-HydroCel-257,E30,-0.044496387243270874,0.055334605276584625,0.0622001588344574
GSN-HydroCel-257,E31,0.0,0.10449580103158951,-0.02028900943696499
GSN-HydroCel-257,E32,-0.013803803361952305,0.10537617653608322,-0.006047689355909824
GSN-HydroCel-257,E33,-0.02836829237639904,0.09906268864870071,0.008429056964814663
GSN-HydroCel-257,E34,-0.03837510198354721,0.08938399702310562,0.024883881211280823
GSN-HydroCel-257,E35,-0.047589074820280075,0.07689155638217926,0.03610590472817421
GSN-HydroCel-257,E36,-0.050494614988565445,0.06346483528614044,0.04726482555270195
GSN-HydroCel-257,E37,-0.04020934924483299,0.09303884208202362,-0.008813455700874329
GSN-HydroCel-257,E38,-0.050213489681482315,0.08282103389501572,0.004015603568404913
GSN-HydroCel-257,E39,-0.05637820065021515,0.07130017876625061,0.017715146765112877
GSN-HydroCel-257,E40,-0.06103123351931572,0.06046818941831589,0.03260478004813194
GSN-HydroCel-257,E41,-0.05949433520436287,0.04885672405362129,0.04805181920528412
GSN-HydroCel-257,E42,-0.052816927433013916,0.03761085495352745,0.06258228421211243
GSN-HydroCel-257,E43,-0.045910824090242386,0.025444256141781807,0.07427486032247543
GSN-HydroCel-257,E44,-0.03499208390712738,0.010597453452646732,0.08382555842399597
GSN-HydroCel-257,E45,-0.01973011903464794,-0.006033840589225292,0.09188258647918701
GSN-HydroCel-257,E46,-0.058759864419698715,0.07303531467914581,-0.014987464062869549
GSN-HydroCel-257,E47,-0.06414024531841278,0.0633498877286911,-0.0013852569973096251
GSN-HydroCel-257,E48,-0.06900022178888321,0.0529344417154789,0.012932725250720978
GSN-HydroCel-257,E49,-0.07023858278989792,0.041876424103975296,0.02887178771197796
GSN-HydroCel-257,E50,-0.06791399419307709,0.03128203749656677,0.047164421528577805
GSN-HydroCel-257,E51,-0.06047689542174339,0.019211290404200554,0.06170981749892235
GSN-HydroCel-257,E52,-0.05256429314613342,0.0059431325644254684,0.07407138496637344
GSN-HydroCel-257,E53,-0.036834146827459335,-0.011333408765494823,0.08494116365909576
GSN-HydroCel-257,E54,-0.0688694566488266,0.05324218049645424,-0.02166922204196453
GSN-HydroCel-257,E55,-0.07237018644809723,0.043242789804935455,-0.006046700291335583
GSN-HydroCel-257,E56,-0.0758097842335701,0.03260547295212746,0.010328592732548714
GSN-HydroCel-257,E57,-0.07541786879301071,0.022771572694182396,0.027875181287527084
GSN-HydroCel-257,E58,-0.07286051660776138,0.013291503302752972,0.045540373772382736
GSN-HydroCel-257,E59,-0.06630439311265945,0.0005939076654613018,0.0617244578897953
GSN-HydroCel-257,E60,-0.05345287546515465,-0.015950338914990425,0.0739261731505394
GSN-HydroCel-257,E61,-0.07459437102079391,0.030202144756913185,-0.024921074509620667
GSN-HydroCel-257,E62,-0.07686563581228256,0.020409196615219116,-0.007985604926943779
GSN-HydroCel-257,E63,-0.07883036136627197,0.011943835765123367,0.009627952240407467
GSN-HydroCel-257,E64,-0.07978986948728561,0.003967528697103262,0.027555279433727264
GSN-HydroCel-257,E65,-0.07525405287742615,-0.005622537340968847,0.04549655318260193
GSN-HydroCel-257,E66,-0.0674184113740921,-0.019241856411099434,0.05866401270031929
GSN-HydroCel-257,E67,-0.07609961181879044,0.017215903848409653,-0.04136313870549202
GSN-HydroCel-257,E68,-0.07660934329032898,0.010415244847536087,-0.024438748136162758
GSN-HydroCel-257,E69,-0.07851748168468475,0.0007141928072087467,-0.009594319388270378
GSN-HydroCel-257,E70,-0.07902543246746063,-0.007439870852977037,0.008328357711434364
GSN-HydroCel-257,E71,-0.07972320169210434,-0.014867079444229603,0.02737603709101677
GSN-HydroCel-257,E72,-0.07482653111219406,-0.02286415919661522,0.04256737232208252
GSN-HydroCel-257,E73,-0.07445073872804642,0.0072305588982999325,-0.05895799770951271
GSN-HydroCel-257,E74,-0.0768352746963501,-0.018213992938399315,-0.009171639569103718
GSN-HydroCel-257,E75,-0.07708524167537689,-0.02702210657298565,0.010884317569434643
GSN-HydroCel-257,E76,-0.07381221652030945,-0.034553080797195435,0.02927369251847267
GSN-HydroCel-257,E77,-0.06795059144496918,-0.03753449022769928,0.048410896211862564
GSN-HydroCel-257,E78,-0.055916350334882736,-0.0380445159971714,0.06450565159320831
GSN-HydroCel-257,E79,-0.040800489485263824,-0.035096343606710434,0.07868040353059769
GSN-HydroCel-257,E80,-0.022122863680124283,-0.02926103211939335,0.08828105032444
GSN-HydroCel-257,E81,0.0,-0.019173800945281982,0.09356389939785004
GSN-HydroCel-257,E82,-0.07050982117652893,-0.004865413531661034,-0.0726981982588768
GSN-HydroCel-257,E83,-0.07299406081438065,-0.03459274768829346,-0.02159859426319599
GSN-HydroCel-257,E84,-0.07440494000911713,-0.03660425916314125,-0.005087585188448429
GSN-HydroCel-257,E85,-0.07074801623821259,-0.04660375043749809,0.015012094751000404
GSN-HydroCel-257,E86,-0.06418011337518692,-0.051025114953517914,0.03435385972261429
GSN-HydroCel-257,E87,-0.05470706894993782,-0.05402779579162598,0.05442396551370621
GSN-HydroCel-257,E88,-0.039944250136613846,-0.05181429162621498,0.0696837455034256
GSN-HydroCel-257,E89,-0.022703219205141068,-0.04825539514422417,0.0818277969956398
GSN-HydroCel-257,E90,0.0,-0.03701487183570862,0.08930288255214691
GSN-HydroCel-257,E91,-0.0675203949213028,-0.018441010266542435,-0.08599978685379028
GSN-HydroCel-257,E92,-0.0666758269071579,-0.028175994753837585,-0.06674160808324814
GSN-HydroCel-257,E93,-0.06710434705018997,-0.03974393755197525,-0.04963293671607971
GSN-HydroCel-257,E94,-0.06957405060529709,-0.04402770847082138,-0.035105738788843155
GSN-HydroCel-257,E95,-0.06914929300546646,-0.049626901745796204,-0.01867683418095112
GSN-HydroCel-257,E96,-0.06603523343801498,-0.05674054101109505,0.001012333668768406
GSN-HydroCel-257,E97,-0.059039708226919174,-0.06458043307065964,0.020109470933675766
GSN-HydroCel-257,E98,-0.050529833883047104,-0.06676377356052399,0.03878937289118767
GSN-HydroCel-257,E99,-0.03711586818099022,-0.06605135649442673,0.05576233193278313
GSN-HydroCel-257,E100,-0.021255049854516983,-0.06223863735795021,0.07037598639726639
GSN-HydroCel-257,E101,0.0,-0.07073100656270981,0.06879140436649323
GSN-HydroCel-257,E102,-0.06301010400056839,-0.03783342242240906,-0.0811748281121254
GSN-HydroCel-257,E103,-0.06175977364182472,-0.045725151896476746,-0.0642598420381546
GSN-HydroCel-257,E104,-0.060313284397125244,-0.0555022731423378,-0.04628344997763634
GSN-HydroCel-257,E105,-0.062461305409669876,-0.059479694813489914,-0.03223967179656029
GSN-HydroCel-257,E106,-0.05919471010565758,-0.06674369424581528,-0.013879673555493355
GSN-HydroCel-257,E107,-0.05180459842085838,-0.07492079585790634,0.004612280521541834
GSN-HydroCel-257,E108,-0.04244580119848251,-0.08025498688220978,0.023586364462971687
GSN-HydroCel-257,E109,-0.03207704797387123,-0.08064769953489304,0.04174615070223808
GSN-HydroCel-257,E110,-0.017130833119153976,-0.07555902749300003,0.05632033571600914
GSN-HydroCel-257,E111,-0.055748581886291504,-0.0574091300368309,-0.0766478180885315
GSN-HydroCel-257,E112,-0.0532892644405365,-0.06382034718990326,-0.061002057045698166
GSN-HydroCel-257,E113,-0.05027887597680092,-0.07247206568717957,-0.04274364933371544
GSN-HydroCel-257,E114,-0.05215803161263466,-0.0738510936498642,-0.02843763306736946
GSN-HydroCel-257,E115,-0.04091474041342735,-0.08519171923398972,-0.010337297804653645
GSN-HydroCel-257,E116,-0.030993493273854256,-0.09037496149539948,0.008099262602627277
GSN-HydroCel-257,E117,-0.01923997700214386,-0.0913429781794548,0.025930045172572136
GSN-HydroCel-257,E118,-0.01081299688667059,-0.08646579831838608,0.04093353450298309
GSN-HydroCel-257,E119,0.0,-0.08003964275121689,0.052831172943115234
GSN-HydroCel-257,E120,-0.046551916748285294,-0.07141631096601486,-0.0744813084602356
GSN-HydroCel-257,E121,-0.041586894541978836,-0.07727061212062836,-0.0578049011528492
GSN-HydroCel-257,E122,-0.03583170473575592,-0.08500456809997559,-0.03998717665672302
GSN-HydroCel-257,E123,-0.029944362118840218,-0.09351405501365662,-0.01938222162425518
GSN-HydroCel-257,E124,-0.021777141839265823,-0.0960417166352272,-0.006306559778749943
GSN-HydroCel-257,E125,-0.010058247484266758,-0.09611491858959198,0.009443468414247036
GSN-HydroCel-257,E126,0.0,-0.09132231026887894,0.025191716849803925
GSN-HydroCel-257,E127,0.01081299688667059,-0.08646579831838608,0.04093353450298309
GSN-HydroCel-257,E128,0.017130833119153976,-0.07555902749300003,0.05632033571600914
GSN-HydroCel-257,E129,0.021255049854516983,-0.06223863735795021,0.07037598639726639
GSN-HydroCel-257,E130,0.022703219205141068,-0.04825539514422417,0.0818277969956398
GSN-HydroCel-257,E131,0.022122863680124283,-0.02926103211939335,0.08828105032444
GSN-HydroCel-257,E132,0.01973011903464794,-0.006033840589225292,0.09188258647918701
GSN-HydroCel-257,E133,-0.03418876230716705,-0.08480465412139893,-0.06752722710371017
GSN-HydroCel-257,E134,-0.026859188452363014,-0.08849718421697617,-0.054937053471803665
GSN-HydroCel-257,E135,-0.02010076679289341,-0.09458266198635101,-0.03412584960460663
GSN-HydroCel-257,E136,-0.009089142084121704,-0.09523335844278336,-0.021866368129849434
GSN-HydroCel-257,E137,0.0,-0.09481700509786606,-0.008767062798142433
GSN-HydroCel-257,E138,0.010058247484266758,-0.09611491858959198,0.009443468414247036
GSN-HydroCel-257,E139,0.01923997700214386,-0.0913429781794548,0.025930045172572136
GSN-HydroCel-257,E140,0.03207704797387123,-0.08064769953489304,0.04174615070223808
GSN-HydroCel-257,E141,0.03711586818099022,-0.06605135649442673,0.05576233193278313
GSN-HydroCel-257,E142,0.039944250136613846,-0.05181429162621498,0.0696837455034256
GSN-HydroCel-257,E143,0.040800489485263824,-0.035096343606710434,0.07868040353059769
GSN-HydroCel-257,E144,0.036834146827459335,-0.011333408765494823,0.08494116365909576
GSN-HydroCel-257,E145,-0.018649432808160782,-0.09120608121156693,-0.0672537162899971
GSN-HydroCel-257,E146,-0.010496359318494797,-0.09430599212646484,-0.05394282191991806
GSN-HydroCel-257,E147,0.0,-0.09380743652582169,-0.03800494968891144
GSN-HydroCel-257,E148,0.009089142084121704,-0.09523335844278336,-0.021866368129849434
GSN-HydroCel-257,E149,0.021777141839265823,-0.0960417166352272,-0.006306559778749943
GSN-HydroCel-257,E150,0.030993493273854256,-0.09037496149539948,0.008099262602627277
GSN-HydroCel-257,E151,0.04244580119848251,-0.08025498688220978,0.023586364462971687
GSN-HydroCel-257,E152,0.050529833883047104,-0.06676377356052399,0.03878937289118767
GSN-HydroCel-257,E153,0.05470706894993782,-0.05402779579162598,0.05442396551370621
GSN-HydroCel-257,E154,0.055916350334882736,-0.0380445159971714,0.06450565159320831
GSN-HydroCel-257,E155,0.05345287546515465,-0.015950338914990425,0.0739261731505394
GSN-HydroCel-257,E156,0.010496359318494797,-0.09430599212646484,-0.05394282191991806
GSN-HydroCel-257,E157,0.02010076679289341,-0.09458266198635101,-0.03412584960460663
GSN-HydroCel-257,E158,0.029944362118840218,-0.09351405501365662,-0.01938222162425518
GSN-HydroCel-257,E159,0.04091474041342735,-0.08519171923398972,-0.010337297804653645
GSN-HydroCel-257,E160,0.05180459842085838,-0.07492079585790634,0.004612280521541834
GSN-HydroCel-257,E161,0.059039708226919174,-0.06458043307065964,0.020109470933675766
GSN-HydroCel-257,E162,0.06418011337518692,-0.051025114953517914,0.03435385972261429
GSN-HydroCel-257,E163,0.06795059144496918,-0.03753449022769928,0.048410896211862564
GSN-HydroCel-257,E164,0.0674184113740921,-0.019241856411099434,0.05866401270031929
GSN-HydroCel-257,E165,0.018649432808160782,-0.09120608121156693,-0.0672537162899971
GSN-HydroCel-257,E166,0.026859188452363014,-0.08849718421697617,-0.054937053471803665
GSN-HydroCel-257,E167,0.03583170473575592,-0.08500456809997559,-0.03998717665672302
GSN-HydroCel-257,E168,0.05215803161263466,-0.0738510936498642,-0.02843763306736946
GSN-HydroCel-257,E169,0.05919471010565758,-0.06674369424581528,-0.013879673555493355
GSN-HydroCel-257,E170,0.06603523343801498,-0.05674054101109505,0.001012333668768406
GSN-HydroCel-257,E171,0.07074801623821259,-0.04660375043749809,0.015012094751000404
GSN-HydroCel-257,E172,0.07381221652030945,-0.034553080797195435,0.02927369251847267
GSN-HydroCel-257,E173,0.07482653111219406,-0.02286415919661522,0.04256737232208252
GSN-HydroCel-257,E174,0.03418876230716705,-0.08480465412139893,-0.06752722710371017
GSN-HydroCel-257,E175,0.041586894541978836,-0.07727061212062836,-0.0578049011528492
GSN-HydroCel-257,E176,0.05027887597680092,-0.07247206568717957,-0.04274364933371544
GSN-HydroCel-257,E177,0.062461305409669876,-0.059479694813489914,-0.03223967179656029
GSN-HydroCel-257,E178,0.06914929300546646,-0.049626901745796204,-0.01867683418095112
GSN-HydroCel-257,E179,0.07440494000911713,-0.03660425916314125,-0.005087585188448429
GSN-HydroCel-257,E180,0.07708524167537689,-0.02702210657298565,0.010884317569434643
GSN-HydroCel-257,E181,0.07972320169210434,-0.014867079444229603,0.02737603709101677
GSN-HydroCel-257,E182,0.07525405287742615,-0.005622537340968847,0.04549655318260193
GSN-HydroCel-257,E183,0.06630439311265945,0.0005939076654613018,0.0617244578897953
GSN-HydroCel-257,E184,0.05256429314613342,0.0059431325644254684,0.07407138496637344
